before_138/String1.txt,"""SELECT * FROM service_order "" + ""WHERE expiration_date IS null AND id = "" + id"
before_139/String1.txt,"""SELECT * FROM services "" + ""WHERE expiration_date IS null"""
before_14/String1.txt,"""delete from Resurse_Financiare where id="" + id"
before_140/String1.txt,"""SELECT * FROM company "" + ""WHERE expiration_date IS null"""
before_141/String1.txt,"""INSERT INTO service_order "" + ""(memberid, service_group, service_type_mow, service_type_edge, service_type_rake, "" + ""instruction, need_by_date, create_user_name, create_date, change_user_name, change_date)"" + ""VALUES ("" + serviceOrder.getId() + "","" + serviceOrder.getServiceGroup() + "","" + serviceOrder.getServiceTypeMow() + "","" + serviceOrder.getServiceTypeEdge() + "","" + serviceOrder.getServiceTypeRake() + "","" + serviceOrder.getInstruction() + "","" + new java.sql.Date(serviceOrder.getNeedByDate().getTime()) + "",javauser,"" + GenericUtilities.getCurrentTimeStamp() + "",javauser,"" + GenericUtilities.getCurrentTimeStamp() + "")"""
before_142/String1.txt,"""UPDATE service_order "" + ""SET expiration_date = "" + new java.sql.Date(new java.util.Date().getTime()) + "", change_user_name = javauser, change_date = "" + GenericUtilities.getCurrentTimeStamp() + ""WHERE id = "" + serviceId"
before_143/String1.txt,"""UPDATE service_order "" + ""SET need_by_date = "" + new java.sql.Date(serviceOrder.getNeedByDate().getTime()) + "", service_type_mow = "" + serviceOrder.getServiceTypeMow() + "", service_type_edge = "" + serviceOrder.getServiceTypeEdge() + "", "" + ""service_type_rake = "" + serviceOrder.getServiceTypeRake() + "", instruction = "" + serviceOrder.getInstruction() + "", change_user_name = javauser, change_date = "" + GenericUtilities.getCurrentTimeStamp() + "" "" + ""WHERE id = "" + serviceOrder.getId()"
before_144/String1.txt,"""UPDATE users "" + ""SET password = "" + passwordBean.getPassword1() + "", change_user_name = javauser, change_date = "" + GenericUtilities.getCurrentTimeStamp() + ""WHERE id = "" + userId"
before_145/String1.txt,"""SELECT server_name, server_url, node, dt_last_check, dt_last_rfaction "" + "", env from ORKIDS_SERVERS where active = 'T'"""
before_146/String1.txt,"""SELECT NOTIFICATION_NAME, NOTIFICATION_EMAIL from ORKIDS_EMAIL_NOTIFICATION WHERE NOTIFICATION_TYPE = 'T'"""
before_147/String1.txt,"""select * from ORKIDS_VAR_CONFIG_VALUES where id_project = 1"""
before_148/String1.txt,"""select * from ORKIDS_VAR_CONFIG_VALUES where id_project = 1"""
before_15/String1.txt,"""SELECT COURSEID ,COURSENAME,UUIDS,ROOMID,COURSERDATE FROM course WHERE TEACHER="" + teachername + "" AND (ROOMID IS NOT NULL AND ROOMID<>'') """
before_153/String1.txt,"""select * from movie_feature where movie_id = "" + movie_id"
before_154/String1.txt,"""INSERT INTO `movie_feature`(`movie_id`, `pic`) VALUES ("" + movie_id + "","" + pic + "")"""
before_155/String1.txt,"""SELECT * FROM `movie_feature` WHERE datepost < CURRENT_TIMESTAMP order by datepost desc LIMIT 0,"" + NoPage"
before_156/String1.txt,"""DELETE FROM `movie_feature` where movie_id = "" + movie_id"
before_158/String1.txt,"""SELECT mp.* FROM `movie_pic` mp JOIN movie m on m.movie_id = mp.movie_id WHERE m.movie_id = "" + id"
before_159/String1.txt,"""insert into inception_music "" + ""( musicName, musicStyle,"" + "" musicLanguage, artistName, albumName, "" + ""musicUrl, imageUrl, lyrics, "" + ""publishDate, description, "" + ""uploadedBy, uploadDate, fileLength, musicLength) "" + ""values ("" + m.getMusicName() + "" , "" + m.getMusicStyle() + "" , "" + m.getMusicLanguage() + "" , "" + m.getArtistName() + "" , "" + m.getAlbumName() + "", "" + m.getMusicUrl() + "", "" + m.getImageUrl() + "", "" + m.getLyrics() + "" , "" + m.getPublishDate() + "" , "" + m.getDescription() + "", "" + m.getUploadedBy() + "", "" + DateUtil.getDateTime() + "", "" + m.getFileLength() + "", "" + m.getMusicLength() + "")"""
before_16/String1.txt,"""Insert into "" + dbTableName + "" (Username,Password) values('"" + username + ""','"" + password + ""');"""
before_160/String1.txt,"""update inception_music set CTR = CTR + 1 where id = "" + id"
before_161/String1.txt,"""update inception_music set CTR = CTR + 1 where musicUrl = "" + musicUrl"
before_162/String1.txt,"""delete from inception_music where id = "" + id"
before_164/String1.txt,"""select * from inception_music where musicUrl = "" + url"
before_165/String1.txt,"""update inception_music set musicName = "" + music.getMusicName() + "", musicStyle = "" + music.getMusicStyle() + "","" + "" musicLanguage = "" + music.getMusicLanguage() + "", artistName = "" + music.getArtistName() + "", albumName = "" + music.getAlbumName() + "" where id = "" + music.getId()"
before_166/String1.txt,"""update inception_music set imageUrl = "" + m.getImageUrl() + "" where id = "" + m.getId()"
before_167/String1.txt,"""select * from inception_music where musicUrl = "" + url"
before_168/String1.txt,"""update inception_music set lyrics = "" + lrc + "" where id = "" + id"
before_169/String1.txt,"""select * from inception_music where albumName = "" + album"
before_17/String1.txt,"""Select Password from "" + dbTableName + "" where Username = '"" + username + ""';"""
before_170/String1.txt,"""select * from inception_music where albumName = "" + album"
before_172/String1.txt,"""update member set islogin=0 where id="" + dbid"
before_173/String1.txt,"""insert into book values ("" + id + "", '"" + book.getName() + ""', "" + book.getIdAuthor() + "")"""
before_174/String1.txt,"""SELECT id,name,idAuthor FROM book where id="" + idBook"
before_175/String1.txt,"""SELECT id,idAuthor FROM book where name='"" + bookName + ""'"""
before_176/String1.txt,"""delete FROM book where id = "" + book.getId() + "" and name= '"" + book.getName() + ""'"""
before_177/String1.txt,"""update Book set name = '"" + book.getName() + ""', idAuthor ="" + book.getIdAuthor() + ""where id ="" + book.getId()"
before_178/String1.txt,"""SELECT * from shipping.ica_couriers where subo in ("" + suborder + "")"""
before_179/String1.txt,"""insert into Guitar(serialNumber,price,builder,type,backWood,topWood) values("" + guitar.getSerialNumber() + "","" + guitar.getPrice() + "","" + guitar.getSpec().getBuilder() + "","" + guitar.getSpec().getType() + "","" + guitar.getSpec().getBackWood() + "","" + guitar.getSpec().getTopWood() + "")"""
before_18/String1.txt,"""UPDATE Resurse_Financiare  SET descriere="" + rf.getDescriere() + "",suma="" + rf.getSuma() + "", tip="" + tip + "" where id="" + rf.getId()"
before_180/String1.txt,"""select * from guitar where type= "" + type"
before_181/String1.txt,"""delete from guitar where SerialNumber = "" + SerialNumber"
before_182/String1.txt,"""insert into TB_DATE values ( "" + record.getdYear4() + "","" + new java.sql.Date(record.getdDate().getTime()) + "","" + new java.sql.Time(record.getdTime().getTime()) + "","" + new java.sql.Timestamp(record.getdDatetime().getTime()) + "","" + new java.sql.Timestamp(record.getdTimestamp().getTime()) + "")"""
before_183/String1.txt,"""update "" + getIncrementerName() + "" set "" + columnName + "" = last_insert_id("" + columnName + "" + "" + getCacheSize() + "")"""
before_184/String1.txt,"""insert into TB_DATE values ( "" + record.getdYear4() + "","" + new java.sql.Date(record.getdDate().getTime()) + "","" + new java.sql.Time(record.getdTime().getTime()) + "","" + new java.sql.Timestamp(record.getdDatetime().getTime()) + "","" + new java.sql.Timestamp(record.getdTimestamp().getTime()) + "")"""
before_186/String1.txt,"""update TB_DATE set d_date = "" + new java.sql.Date(record.getdDate().getTime()) + "", d_time = "" + new java.sql.Time(record.getdTime().getTime()) + "", d_datetime = "" + new java.sql.Timestamp(record.getdDatetime().getTime()) + "", d_timestamp = "" + new java.sql.Timestamp(record.getdTimestamp().getTime()) + ""where d_year_4 = "" + record.getdYear4()"
before_187/String1.txt,"""INSERT INTO cluster_table VALUES("" + ""'"" + cluster.getName() + ""')"""
before_188/String1.txt,"""INSERT INTO template_table VALUES("" + ""'"" + template.getName() + ""',"" + ""'"" + template.getPath() + ""',"" + ""'"" + template.getMd5() + ""')"""
before_189/String1.txt,"""INSERT INTO virtual_machine_host_table VALUES("" + ""'"" + host.getHostName() + ""',"" + ""'"" + host.getIp() + ""',"" + ""'"" + host.getNaeglingPort() + ""')"""
before_19/String1.txt,"""SELECT * FROM "" + tableName + "" WHERE stock = \"""" + stockIndex + ""\"";"""
before_191/String1.txt,"""INSERT INTO job_table VALUES("" + ""'"" + job.getName() + ""',"" + ""'"" + job.getCluster() + ""',"" + +job.getStatus() + "")"""
before_192/String1.txt,"""INSERT INTO job_file_table VALUES("" + ""'"" + file.getName() + ""',"" + ""'"" + job.getName() + ""',"" + ""'"" + file.getAbsolutePath() + ""',"" + """" + type + "","" + """" + status + "")"""
before_197/String1.txt,"""DELETE FROM cluster_table where name='"" + name + ""'"""
before_199/String1.txt,"""DELETE FROM virtual_master_node_table where domain='"" + domain + ""'"""
before_2/String1.txt,"""DELETE FROM COUNTRY WHERE COUNTRY_ID = "" + country.getCountry_id()"
before_20/String1.txt,"""SELECT COURSENAME,TEACHER,ROOMID,COURSERDATE FROM course  WHERE COURSEID="" + courseid"
before_200/String1.txt,"""SELECT * FROM virtual_machine_host_table WHERE hostname='"" + hostname + ""'"""
before_201/String1.txt,"""SELECT * FROM template_table WHERE name='"" + name + ""'"""
before_202/String1.txt,"""SELECT * FROM ndcodes WHERE Code = "" + code"
before_203/String1.txt,"""INSERT INTO ndcodes (Code, Description) "" + ""VALUES ("" + med.getNDCode() + "","" + med.getDescription() + "")"""
before_204/String1.txt,"""UPDATE ndcodes SET Description = "" + med.getDescription() + ""WHERE Code = "" + med.getNDCode()"
before_205/String1.txt,"""DELETE FROM ndcodes WHERE Code="" + med.getNDCode()"
before_206/String1.txt,"""SELECT CUSTOMER_ID FROM CUSTOMER WHERE customerid = ?"""
before_207/String1.txt,"""INSERT INTO user(name,pass) VALUES("" + name + "","" + pass + "")"""
before_209/String1.txt,"""select * from "" + TBL_NAME + "" where "" + FIELD_IS_PDI + ""=false "" + ""order by "" + FIELD_CODICE"
before_21/String1.txt,"""SELECT PASSWORD FROM ADMIN WHERE EMAIL LIKE '"" + username + ""';"""
before_210/String1.txt,"""select * from "" + TBL_NAME + "" where "" + FIELD_IS_PDI + ""=true"" + ""order by "" + FIELD_CODICE"
before_211/String1.txt,"""select * from "" + TBL_NAME + "" where "" + FIELD_ID + ""= "" + search_id"
before_212/String1.txt,"""select * from "" + TBL_NAME + "" where "" + FIELD_ID + ""= "" + search_id"
before_213/String1.txt,"""select * from "" + TBL_NAME + "" where "" + FIELD_CODICE + ""= "" + search_code"
before_214/String1.txt,"""select * from "" + TBL_NAME + "" where "" + FIELD_ID_MAPPA + ""="" + search_id + "" AND "" + FIELD_IS_PDI + ""=false order by "" + FIELD_CODICE"
before_215/String1.txt,"""select * from "" + TBL_NAME + "" where "" + FIELD_ID_PIANO + ""="" + search_id + "" AND "" + FIELD_IS_PDI + ""=false order by "" + FIELD_CODICE"
before_216/String1.txt,"""select * from "" + TBL_NAME + "" where "" + FIELD_ID_MAPPA + ""="" + search_id + "" AND "" + FIELD_IS_PDI + ""=true order by "" + FIELD_CODICE"
before_217/String1.txt,"""insert into "" + TBL_NAME + "" ("" + FIELD_CODICE + "","" + FIELD_COORD_X + "","" + FIELD_COORD_Y + "","" + FIELD_WIDTH + "","" + FIELD_ID_MAPPA + "","" + FIELD_ID_PIANO + "") "" + ""values("" + nodo.getCodice() + "","" + nodo.getCoord_X() + "","" + nodo.getCoord_Y() + "","" + nodo.getLarghezza() + "","" + nodo.getID_mappa() + "","" + nodo.getID_piano() + "")"""
before_218/String1.txt,"""update "" + TBL_NAME + "" set "" + FIELD_CODICE + ""="" + nodo.getCodice() + "", "" + FIELD_COORD_X + ""="" + nodo.getCoord_X() + "", "" + FIELD_COORD_Y + ""="" + nodo.getCoord_Y() + "", "" + FIELD_WIDTH + ""="" + nodo.getLarghezza() + "" "" + ""where "" + FIELD_ID + ""="" + id_nodo"
before_219/String1.txt,"""delete from "" + TBL_NAME + "" where "" + FIELD_ID + ""="" + id_nodo"
before_220/String1.txt,"""insert into "" + TBL_NAME + "" ("" + FIELD_CODICE + "","" + FIELD_IS_PDI + "","" + FIELD_TIPO + "","" + FIELD_COORD_X + "","" + FIELD_COORD_Y + "","" + FIELD_WIDTH + "","" + FIELD_LENGTH + "","" + FIELD_ID_MAPPA + "","" + FIELD_ID_PIANO + "") values("" + pdi.getCodice() + "","" + true + "","" + pdi.getTipo() + "","" + pdi.getCoord_X() + "","" + pdi.getCoord_Y() + "","" + pdi.getLarghezza() + "","" + pdi.getLunghezza() + "","" + pdi.getID_mappa() + "","" + pdi.getID_piano() + "")"""
before_221/String1.txt,"""update "" + TBL_NAME + "" set "" + FIELD_CODICE + ""="" + pdi.getCodice() + "", "" + FIELD_TIPO + ""="" + pdi.getTipo() + "", "" + FIELD_COORD_X + ""="" + pdi.getCoord_X() + "", "" + FIELD_COORD_Y + ""="" + pdi.getCoord_Y() + "", "" + FIELD_WIDTH + ""="" + pdi.getLarghezza() + "", "" + FIELD_LENGTH + ""= "" + pdi.getLunghezza() + "" where "" + FIELD_ID + ""="" + id_pdi"
before_222/String1.txt,"""SELECT * FROM notes WHERE id_user = "" + owner.getIdentifier()"
before_223/String1.txt,"""insert into "" + TBL_NAME + "" ("" + FIELD_EMERG + "") values("" + true + "")"""
before_224/String1.txt,"""insert into "" + TBL_NAME + "" ("" + FIELD_EMERG + "") values("" + false + "")"""
before_225/String1.txt,"""SELECT * FROM npc WHERE npc_id = "" + id"
before_226/String1.txt,"""SELECT * FROM npc WHERE npc_name = "" + name"
before_227/String1.txt,"""Update npc set npc_name = "" + npc.getName() + "",npc_lvl = "" + npc.getLvl() + "", "" + ""currency = "" + npc.getCurrency() + "", job_id = "" + npc.getJobClass() + "" WHERE npc_id="" + npc.getId()"
before_228/String1.txt,"""SELECT * FROM officeVisit WHERE patientMID="" + patientID"
before_229/String1.txt,"""SELECT * FROM officeVisit WHERE visitID="" + id"
before_230/String1.txt,"""SELECT DateOfBirth FROM patients WHERE MID="" + patientMID"
before_231/String1.txt,"""INSERT INTO OptionVisite (id, label, niveau, parent, type, typeB) VALUES ("" + obj.getId() + "", "" + obj.getLabel() + "", "" + obj.getNiveau() + "", "" + obj.getParent() + "", "" + obj.getType() + "", "" + obj.getTypeB() + "")"""
before_232/String1.txt,"""DELETE FROM OptionVisite WHERE id = "" + obj.getId()"
before_233/String1.txt,"""UPDATE OptionVisite SET label = "" + obj.getLabel() + "", niveau = "" + obj.getNiveau() + "", parent = "" + obj.getParent() + "", type = "" + obj.getType() + "", typeB = "" + obj.getTypeB() + "" WHERE id = "" + obj.getId()"
before_234/String1.txt,"""SELECT * FROM OptionVisite WHERE id = "" + id"
before_235/String1.txt,"""SELECT * FROM OptionVisite WHERE type = "" + valeur + "" and niveau = 0"""
before_236/String1.txt,"""SELECT COUNT(*) AS nb FROM OptionVisite WHERE parent = "" + id"
before_237/String1.txt,"""SELECT * FROM OptionVisite WHERE parent = "" + id"
before_238/String1.txt,"""SELECT * FROM OptionVisite WHERE label = "" + label"
before_239/String1.txt,"""INSERT INTO public.ordendecompra(\n"" + ""	fechadeorden, idproveedor, centrodecostos, "" + ""contacto, concargoa, transportador, "" + ""numerodeguia, formadepago, "" + ""idusuario, observaciones, "" + ""iva, exentodeiva, valoriva)\n"" + ""	VALUES ('"" + oc.getFechadeorden() + ""', "" + oc.getProveedor().getIdproveedor() + "", '"" + oc.getCentrodecostos() + ""', "" + "" '"" + oc.getContacto() + ""', '"" + oc.getCargoflete() + ""', '"" + oc.getTransportador() + ""', "" + "" '"" + oc.getNumerodeguia() + ""', '"" + oc.getFormadepago() + ""', "" + "" "" + model.Usuario.getInstanceUser(0, null, null, null).getIdusuario() + "", '"" + oc.getObservaciones() + ""', "" + "" "" + oc.getIva() + "", '"" + oc.isExentodeiva() + ""' , "" + oc.getValoriva() + "");"""
before_24/String1.txt,"""SELECT * FROM ADMIN WHERE EMAIL LIKE '"" + username + ""';"""
before_240/String1.txt,"""SELECT * FROM HISTORY WHERE CUSTOMER_ID = "" + id"
before_241/String1.txt,"""SELECT ITEM_NAME,QUANTITY,PRICE FROM HISTORY WHERE CUSTOMER_ID = "" + id + "" ORDER BY ORDER_ID DESC"""
before_242/String1.txt,"""INSERT INTO OrderList(bid,pid) "" + ""VALUES ("" + orderlist.getBid() + "","" + orderlist.getPid() + "")"""
before_243/String1.txt,"""INSERT INTO ActivityBooking(id, guestId, date, status) VALUES ('"" + nextActivityBookingId + ""','"" + acticityBookingObj.getGuest().getId() + ""','"" + acticityBookingObj.getDate() + ""','"" + acticityBookingObj.getStatus() + ""')"""
before_244/String1.txt,"""UPDATE ActivityBooking SET "" + "" status= '"" + activityBookingObj.getStatus() + ""' "" + ""WHERE id= '"" + activityBookingObj.getId() + ""'"""
before_245/String1.txt,"""SELECT * FROM `order_movie` where order_id = "" + order_id"
before_246/String1.txt,"""DELETE FROM ActivityBooking WHERE id= '"" + id + ""'"""
before_247/String1.txt,"""SELECT * FROM `order_movie` where order_id = "" + order_id"
before_248/String1.txt,"""SELECT * FROM course WHERE idcourse != "" + oldCourseId + "" ORDER BY courname;"""
before_249/String1.txt,"""insert into atm_user"" + ""(id,userName,idCardNumber,gender,birthday,address,balance,account, password,type,state,remark)"" + ""value ("" + user.getId() + "","" + user.getUserName() + "","" + user.getIdCardNumber() + "","" + user.getGender() + "","" + date + "","" + user.getAddress() + "","" + user.getBalance() + "","" + user.getAccount() + "","" + user.getPassword() + "","" + user.getType() + "","" + user.getState() + "","" + user.getRemark() + "")"""
before_250/String1.txt,"""DELETE FROM ActivityBooking WHERE guestId= '"" + guestId + ""' AND date= '"" + date + ""'"""
before_251/String1.txt,s1.concat(s2)
before_254/String1.txt,"""select * from tablesr where dbname='"" + tableeasy.MainActivity.databases[tableeasy.MainActivity.selecteddata] + ""'"""
before_255/String1.txt,"""SELECT title,docfile FROM document WHERE iddocument = "" + selFile.getDocid()"
before_256/String1.txt,"""SELECT COUNT(*) AS activityBokingInstances FROM ActivityBooking "" + "" WHERE date='"" + date + ""' AND guestId='"" + guestId + ""' AND status<>'Canceled'"""
before_257/String1.txt,"""SELECT docfile FROM document WHERE iddocument = "" + selFile.getDocid()"
before_258/String1.txt,"""SELECT docfile FROM document WHERE iddocument = "" + selFile.getDocid()"
before_26/String1.txt,"""DELETE from ADMIN where EMAIL LIKE '"" + email + ""';"""
before_260/String1.txt,"""SELECT DISTINCT course.idcourse, courname, faculty FROM course, instrcourdoc "" + ""WHERE idinstructor = "" + instrId + "" AND course.idcourse = instrcourdoc.idcourse ORDER BY courname"""
before_261/String1.txt,"""SELECT document.iddocument,title,uploader,uploaddate,filetype FROM instructor,document,course,instrcourdoc WHERE "" + ""instructor.idinstructor = instrcourdoc.idinstructor AND instrcourdoc.iddocument = document.iddocument AND "" + ""instrcourdoc.iddocument = document.iddocument AND instrcourdoc.idcourse = course.idcourse AND course.courname = "" + courseName + ""AND instructor.idinstructor = "" + instrId + "" ORDER BY uploaddate DESC"""
before_262/String1.txt,"""UPDATE ActivityLine SET "" + "" status= '"" + activityLine.getStatus() + ""' "" + ""WHERE activityId= '"" + activityLine.getActivity().getID() + ""' "" + ""AND bookingId= '"" + activityLine.getActivityBooking().getId() + ""' "" + ""AND facilityId= '"" + activityLine.getFacility().getId() + ""' "" + ""AND date= '"" + activityLine.getDate() + ""' "" + ""AND startHour= '"" + activityLine.getStartHour() + ""' """
before_263/String1.txt,"""DELETE FROM ActivityLine WHERE activityId= '"" + activityId + ""' AND bookingId= '"" + bookingId + ""' AND date= '"" + date + ""' AND startHour= '"" + startHour + ""'"""
before_264/String1.txt,"""INSERT INTO T_HT_ATIVIDADE (CD_ATIVIDADE, DT_ATIVIDADE, DS_ATIVIDADE, CD_USUARIO) VALUES (SQ_T_HT_ATIVIDADE.NEXTVAL, "" + data + "", "" + atividadesFisicas.getDs_atividade() + "", "" + atividadesFisicas.getCd_usuario() + "")"""
before_265/String1.txt,"""UPDATE T_HT_ATIVIDADE SET CD_ATIVIDADE = "" + atividadesFisicas.getCd_atividade() + "", DS_ATIVIDADE = "" + atividadesFisicas.getDs_atividade() + "", CD_USUARIO = "" + atividadesFisicas.getCd_usuario() + "" WHERE CD_ATIVIDADE = "" + atividadesFisicas.getCd_usuario()"
before_266/String1.txt,"""DELETE FROM T_HT_ATIVIDADE WHERE CD_ATIVIDADE = "" + cd_atividade"
before_267/String1.txt,"""SELECT * FROM T_HT_ATIVIDADE WHERE CD_ATIVIDADE = "" + codigoBusca"
before_268/String1.txt,"""INSERT INTO ParcClient (codeTParc, codeCliPros, quantite, date, nom) VALUES ("" + obj.getCodeTParc() + "", "" + obj.getCodeCliPros() + "", "" + Integer.toString(obj.getQuantite()) + "", "" + (obj.getDate() == null) ? """" : formatter.format(obj.getDate()) + "", "" + obj.getNom() + "")"""
before_269/String1.txt,"""DELETE FROM ParcClient WHERE id = "" + obj.getId()"
before_27/String1.txt,"""UPDATE tblAchievements SET fldProgress="" + newProgressResult + "" WHERE id="" + ID + "";"""
before_270/String1.txt,"""UPDATE ParcClient SET codeTParc = "" + obj.getCodeTParc() + "", codeCliPros = "" + obj.getCodeCliPros() + "", quantite = "" + Integer.toString(obj.getQuantite()) + "", date = "" + formatter.format(obj.getDate()) + "", nom = "" + obj.getNom() + "" WHERE id = "" + obj.getId()"
before_271/String1.txt,"""SELECT * FROM ParcClient WHERE id = "" + id"
before_272/String1.txt,"""SELECT * FROM ParcClient WHERE codeTParc = "" + idType + "" AND codeCliPros = "" + codeClient"
before_273/String1.txt,"""DELETE FROM ActivityLine WHERE bookingId= '"" + bookingId + ""'"""
before_274/String1.txt,"""SELECT SUM(quantite) AS nb FROM ParcClient WHERE codeTParc = "" + codeParc + "" AND codeCliPros IN"" + ""  (SELECT cClient FROM Client WHERE cRep = "" + PanelStats.commercialStats.getCodeCommercial() + ""  OR cClient IN"" + ""    (SELECT codeCliPros FROM Revoir WHERE codeUtilisateur = "" + PanelStats.commercialStats.getId() + "") )"""
before_275/String1.txt,"""SELECT SUM(quantite) AS nb FROM ParcClient WHERE codeTParc = "" + codeParc + "" AND codeCliPros IN "" + ""  (SELECT codeProspect FROM Prospect WHERE cRep =  "" + PanelStats.commercialStats.getCodeCommercial() + ""  OR codeProspect IN"" + ""    (SELECT codeCliPros FROM Revoir WHERE codeUtilisateur = "" + PanelStats.commercialStats.getId() + "")  )"""
before_276/String1.txt,"""SELECT idPasta, descPasta FROM adv_pendencia.tab_pasta where statusPasta = 'livre'"""
before_277/String1.txt,"""SELECT COUNT(*) AS activityLineInstances1 FROM ActivityLine "" + ""WHERE activityId= '"" + activityId + ""' "" + ""AND bookingId= '"" + bookingId + ""' "" + ""AND date= '"" + date + ""' "" + ""AND startHour= '"" + startHour + ""' "" + ""AND facilityId= '"" + facilityId + ""' "" + ""AND status= '"" + status + ""'"""
before_278/String1.txt,"""update adv_pendencia.tab_pasta set statusPasta = 'ocupado' where idPasta = "" + filtro.getPasta()"
before_279/String1.txt,"""update adv_pendencia.tab_pasta set statusPasta = 'livre' where idPasta = "" + pendencia.getIdPasta()"
before_28/String1.txt,"""INSERT INTO "" + tableLabel + "" (fldAchievementTitle,fldProgress,fldBronzeGoal,fldSilverGoal,fldGoldGoal,fldStatus) VALUES("" + fldAchievementTitle + "","" + fldProgress + "","" + fldBronzeGoal + "","" + fldSilverGoal + "","" + fldGoldGoal + "","" + fldStatus + "")"""
before_280/String1.txt,"""SELECT firstName, lastName FROM patients WHERE MID="" + mid"
before_281/String1.txt,"""SELECT role FROM users WHERE MID="" + mid + "" AND Role="" + role"
before_282/String1.txt,"""INSERT INTO patients(MID) VALUES(NULL)"""
before_283/String1.txt,"""SELECT * FROM patients WHERE MID = "" + mid"
before_284/String1.txt,"""SELECT * FROM course WHERE idcourse != "" + oldCourseId + "" ORDER BY courname;"""
before_285/String1.txt,"""SELECT * FROM patients WHERE MID="" + pid"
before_286/String1.txt,"""SELECT * FROM declaredhcp, personnel "" + ""WHERE PatientID="" + pid + "" AND personnel.MID=declaredhcp.HCPID"""
